OrderDate;ReturnDate;SalesOrderNumber;CustomerKey;Customer;BusinessType;Continent;CountryName;StateCode;StateName;CityName;ProductKey;ProductName;SubcategoryName;ProductSize;ProductDetail;CategoryName;ReturnQuantity;UnitPrice;ReturnAmount
01/05/2011;13/05/2011;SO44514;650;Departquipo;Warehouse;North America;United States;NV;Nevada;Reno;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;3;2024.994;6074.982
01/05/2011;20/05/2011;SO44559;342;Enhance Store;Warehouse;North America;United States;IN;Indiana;Indianapolis;310;Hydrolyzed Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;2146.962;4293.924
01/05/2011;20/05/2011;SO44547;84;Function Warehouse;Warehouse;North America;Canada;ON;Ontario;Etobicoke;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;7;419.459;2936.212
01/05/2011;09/05/2011;SO44547;84;Function Warehouse;Warehouse;North America;Canada;ON;Ontario;Etobicoke;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;6;20.187;121.119
01/05/2011;13/05/2011;SO44502;36;Grow Department;Warehouse;North America;United States;IN;Indiana;South Bend;317;Hydrolyzed Whey Protein;Whey Protein;2lbs;Coconut;Protein;4;874.794;3499.176
01/05/2011;12/05/2011;SO44506;584;Heal Sports;Warehouse;North America;United States;GA;Georgia;Savannah;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;3;419.459;1258.377
01/05/2011;19/05/2011;SO44506;584;Heal Sports;Warehouse;North America;United States;GA;Georgia;Savannah;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;2;419.459;838.918
01/05/2011;11/05/2011;SO44506;584;Heal Sports;Warehouse;North America;United States;GA;Georgia;Savannah;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;6;419.459;2516.753
01/05/2011;08/05/2011;SO44506;584;Heal Sports;Warehouse;North America;United States;GA;Georgia;Savannah;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;2;419.459;838.918
01/05/2011;12/05/2011;SO44506;584;Heal Sports;Warehouse;North America;United States;GA;Georgia;Savannah;336;100% Egg Protein;Egg Protein;2lbs;Vanilla;Protein;1;419.459;419.459
01/05/2011;10/05/2011;SO44506;584;Heal Sports;Warehouse;North America;United States;GA;Georgia;Savannah;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;5;419.459;2097.295
01/05/2011;18/05/2011;SO44506;584;Heal Sports;Warehouse;North America;United States;GA;Georgia;Savannah;285;TrueFit Grass-Fed Protein;Meal Replacement;2lbs;Natural;Carbs;1;178.581;178.581
01/05/2011;10/05/2011;SO44481;492;Lean Machines Fitness;Gym;North America;United States;CA;California;Baldwin Park;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;5;2024.994;10124.97
01/05/2011;08/05/2011;SO44535;136;Mindful Sports;Warehouse;North America;Canada;AB;Alberta;Calgary;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;3;419.459;1258.377
01/05/2011;21/05/2011;SO44535;136;Mindful Sports;Warehouse;North America;Canada;AB;Alberta;Calgary;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;2;419.459;838.918
01/05/2011;15/05/2011;SO44555;612;Monster BodyBuild;Supplement Store;North America;United States;FL;Florida;Hollywood;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;1;419.459;419.459
01/05/2011;22/05/2011;SO44555;612;Monster BodyBuild;Supplement Store;North America;United States;FL;Florida;Hollywood;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;5;419.459;2097.295
01/05/2011;22/05/2011;SO44555;612;Monster BodyBuild;Supplement Store;North America;United States;FL;Florida;Hollywood;340;100% Egg Protein;Egg Protein;2lbs;Caramel Ice Cream;Protein;1;419.459;419.459
01/05/2011;08/05/2011;SO44555;612;Monster BodyBuild;Supplement Store;North America;United States;FL;Florida;Hollywood;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;3;419.459;1258.377
01/05/2011;14/05/2011;SO44555;612;Monster BodyBuild;Supplement Store;North America;United States;FL;Florida;Hollywood;336;100% Egg Protein;Egg Protein;2lbs;Vanilla;Protein;1;419.459;419.459
01/05/2011;11/05/2011;SO44555;612;Monster BodyBuild;Supplement Store;North America;United States;FL;Florida;Hollywood;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;2;419.459;838.918
01/05/2011;11/05/2011;SO44538;167;Monster Evolution;Supplement Store;North America;United States;CA;California;Carson;316;Hydrolyzed Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;3;874.794;2624.382
01/05/2011;20/05/2011;SO44488;206;Monster Planned;Supplement Store;North America;United States;NC;North Carolina;Winston-Salem;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;2;28.84;57.681
01/05/2011;12/05/2011;SO44492;697;Monster Progress;Supplement Store;North America;United States;UT;Utah;Tooele;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;4;2024.994;8099.976
01/05/2011;13/05/2011;SO44523;73;Monster Slim;Supplement Store;North America;United States;WA;Washington;North Bend;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;5;2039.994;10199.97
01/05/2011;08/05/2011;SO44486;318;Monster Steel;Supplement Store;North America;Canada;BC;British Columbia;Victoria;340;100% Egg Protein;Egg Protein;2lbs;Caramel Ice Cream;Protein;1;419.459;419.459
01/05/2011;17/05/2011;SO44551;385;Monster Superior;Supplement Store;North America;United States;CA;California;Gilroy;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;4;20.187;80.746
01/05/2011;19/05/2011;SO44556;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;2;2024.994;4049.988
01/05/2011;18/05/2011;SO44517;527;Nutrition Capacity;Supplement Store;North America;United States;CO;Colorado;Parker;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;2;28.84;57.681
01/05/2011;14/05/2011;SO44544;312;Nutrition Life;Supplement Store;North America;United States;CA;California;Culver City;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;2;2039.994;4079.988
01/05/2011;14/05/2011;SO44509;328;Nutrition Strong;Supplement Store;North America;United States;TX;Texas;San Antonio;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;4;419.459;1677.836
01/05/2011;17/05/2011;SO44509;328;Nutrition Strong;Supplement Store;North America;United States;TX;Texas;San Antonio;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;3;874.794;2624.382
01/05/2011;21/05/2011;SO44550;364;Nutrition Way;Supplement Store;North America;United States;MO;Missouri;Ferguson;310;Hydrolyzed Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;2146.962;4293.924
01/05/2011;20/05/2011;SO44521;240;Nutritopedia;Supplement Store;North America;United States;CA;California;Orange;330;Blended Protein;Blended Protein;2lbs;Coconut;Protein;2;419.459;838.918
01/05/2011;22/05/2011;SO44493;531;Sky Gym;Gym;North America;United States;FL;Florida;Vero Beach;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;3;28.84;86.521
01/05/2011;22/05/2011;SO44525;569;Sportsman Department;Warehouse;North America;Canada;ON;Ontario;Nepean;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;2;419.459;838.918
01/05/2011;20/05/2011;SO44525;569;Sportsman Department;Warehouse;North America;Canada;ON;Ontario;Nepean;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;3;419.459;1258.377
01/05/2011;08/05/2011;SO44525;569;Sportsman Department;Warehouse;North America;Canada;ON;Ontario;Nepean;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;4;419.459;1677.836
01/05/2011;11/05/2011;SO44525;569;Sportsman Department;Warehouse;North America;Canada;ON;Ontario;Nepean;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;2;419.459;838.918
01/05/2011;19/05/2011;SO44525;569;Sportsman Department;Warehouse;North America;Canada;ON;Ontario;Nepean;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;4;419.459;1677.836
01/05/2011;16/05/2011;SO44518;278;Storeadri;Warehouse;North America;United States;FL;Florida;Orlando;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;3;20.187;60.56
01/05/2011;09/05/2011;SO44530;623;Storenest;Warehouse;North America;United States;MN;Minnesota;Minneapolis;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;12;5.014;60.163
01/05/2011;21/05/2011;SO44540;469;Strength Store;Warehouse;North America;United States;WA;Washington;Chehalis;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;2;20.187;40.373
01/05/2011;13/05/2011;SO44566;40;Supplements Advanced;Supplement Store;North America;United States;TX;Texas;Laredo;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;2;2039.994;4079.988
01/05/2011;16/05/2011;SO44496;191;Supplements Challenge;Supplement Store;North America;Canada;ON;Ontario;Toronto;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;2;419.459;838.918
01/05/2011;20/05/2011;SO44496;191;Supplements Challenge;Supplement Store;North America;Canada;ON;Ontario;Toronto;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;1;419.459;419.459
01/05/2011;19/05/2011;SO44496;191;Supplements Challenge;Supplement Store;North America;Canada;ON;Ontario;Toronto;340;100% Egg Protein;Egg Protein;2lbs;Caramel Ice Cream;Protein;1;419.459;419.459
01/05/2011;12/05/2011;SO44496;191;Supplements Challenge;Supplement Store;North America;Canada;ON;Ontario;Toronto;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;1;419.459;419.459
01/05/2011;17/05/2011;SO44496;191;Supplements Challenge;Supplement Store;North America;Canada;ON;Ontario;Toronto;336;100% Egg Protein;Egg Protein;2lbs;Vanilla;Protein;3;419.459;1258.377
01/05/2011;08/05/2011;SO44496;191;Supplements Challenge;Supplement Store;North America;Canada;ON;Ontario;Toronto;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;4;874.794;3499.176
01/05/2011;16/05/2011;SO44570;218;Supplements Jog;Supplement Store;North America;United States;WA;Washington;Longview;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;2;419.459;838.918
01/05/2011;10/05/2011;SO44570;218;Supplements Jog;Supplement Store;North America;United States;WA;Washington;Longview;262;PRO Weight Gainer;Gainer;1lbs;Cookies;Carbs;3;183.938;551.815
01/05/2011;12/05/2011;SO44563;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;311;Hydrolyzed Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;4;2146.962;8587.848
01/05/2011;15/05/2011;SO44528;346;Supplements Samsonite;Supplement Store;North America;United States;IL;Illinois;Moline;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;6;2039.994;12239.964
01/05/2011;08/05/2011;SO44515;107;Through Christ Fit;Gym;North America;United States;MA;Massachusetts;Randolph;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;4;419.459;1677.836
01/05/2011;14/05/2011;SO44515;107;Through Christ Fit;Gym;North America;United States;MA;Massachusetts;Randolph;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;2;419.459;838.918
01/05/2011;10/05/2011;SO44505;384;Vita Department;Warehouse;North America;United States;CA;California;San Ysidro;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;2;2039.994;4079.988
01/05/2011;11/05/2011;SO44562;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;2;419.459;838.918
01/05/2011;14/05/2011;SO44533;317;Workout Sports;Warehouse;North America;Canada;BC;British Columbia;Burnaby;262;PRO Weight Gainer;Gainer;1lbs;Cookies;Carbs;2;183.938;367.876
31/05/2011;12/06/2011;SO44778;575;Ability Sports;Warehouse;North America;United States;OH;Ohio;Cincinnati;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;2;419.459;838.918
31/05/2011;09/06/2011;SO44762;293;Brawn Department;Warehouse;North America;United States;UT;Utah;Park City;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;9;20.187;181.679
31/05/2011;15/06/2011;SO44757;581;Departtastic;Warehouse;North America;United States;NM;New Mexico;Rio Rancho;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;4;2039.994;8159.976
31/05/2011;16/06/2011;SO44777;366;Ensure Sports;Warehouse;North America;United States;CA;California;City Of Commerce;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;6;2024.994;12149.964
31/05/2011;21/06/2011;SO44797;54;Factory Store;Warehouse;North America;United States;NY;New York;Melville;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;5;874.794;4373.97
31/05/2011;21/06/2011;SO44797;54;Factory Store;Warehouse;North America;United States;NY;New York;Melville;272;PRO Weight Gainer;Gainer;1lbs;Banana;Carbs;5;183.938;919.691
31/05/2011;21/06/2011;SO44767;453;Fit Pro West;Gym;North America;United States;WI;Wisconsin;Milwaukee;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;3;2039.994;6119.982
31/05/2011;10/06/2011;SO44768;647;Habit Sports;Warehouse;North America;United States;TX;Texas;Arlington;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;6;28.84;173.042
31/05/2011;11/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;3;20.187;60.56
31/05/2011;17/06/2011;SO44752;114;Iron Religion;Gym;North America;United States;CA;California;San Francisco;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;4;874.794;3499.176
31/05/2011;09/06/2011;SO44765;156;Jazzy Moves;Gym;North America;Canada;QC;Quebec;Montreal;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;1;419.459;419.459
31/05/2011;20/06/2011;SO44765;156;Jazzy Moves;Gym;North America;Canada;QC;Quebec;Montreal;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;2;419.459;838.918
31/05/2011;14/06/2011;SO44780;222;Monster Minotaur;Supplement Store;North America;United States;CO;Colorado;Denver;270;PRO Weight Gainer;Gainer;1lbs;Vanilla;Carbs;3;183.938;551.815
31/05/2011;16/06/2011;SO44760;473;Monster Samurai;Supplement Store;North America;United States;AZ;Arizona;Phoenix;272;PRO Weight Gainer;Gainer;1lbs;Banana;Carbs;3;183.938;551.815
31/05/2011;21/06/2011;SO44771;91;Nutrition Anatomy;Supplement Store;North America;United States;OR;Oregon;Beaverton;313;Hydrolyzed Whey Protein;Whey Protein;5lbs;Cookies;Protein;5;2146.962;10734.81
31/05/2011;21/06/2011;SO44801;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;253;PRO Weight Gainer;Gainer;1lbs;Chocolate;Carbs;2;178.581;357.162
31/05/2011;12/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;8;5.187;41.492
31/05/2011;16/06/2011;SO44772;579;Nutrition Evolution;Supplement Store;North America;United States;MN;Minnesota;Branch;330;Blended Protein;Blended Protein;2lbs;Coconut;Protein;3;419.459;1258.377
31/05/2011;11/06/2011;SO44772;579;Nutrition Evolution;Supplement Store;North America;United States;MN;Minnesota;Branch;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;3;419.459;1258.377
31/05/2011;10/06/2011;SO44782;143;Nutrition Workout;Supplement Store;North America;United States;CT;Connecticut;East Haven;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;5;419.459;2097.295
31/05/2011;16/06/2011;SO44742;57;Optimum Store;Warehouse;North America;United States;IL;Illinois;West Chicago;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;3;874.794;2624.382
31/05/2011;07/06/2011;SO44746;47;Platinum Fitness;Gym;North America;Canada;ON;Ontario;Toronto;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;2;2039.994;4079.988
31/05/2011;16/06/2011;SO44796;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;3;419.459;1258.377
31/05/2011;16/06/2011;SO44796;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;2;419.459;838.918
31/05/2011;09/06/2011;SO44796;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;3;419.459;1258.377
31/05/2011;17/06/2011;SO44796;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;3;419.459;1258.377
31/05/2011;16/06/2011;SO44796;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;322;Blended Protein;Blended Protein;2lbs;Vanilla;Protein;3;419.459;1258.377
31/05/2011;15/06/2011;SO44796;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;4;419.459;1677.836
31/05/2011;18/06/2011;SO44796;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;2;874.794;1749.588
31/05/2011;09/06/2011;SO44796;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;5;874.794;4373.97
31/05/2011;15/06/2011;SO44795;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;296;STEAK in Powder;Beef Protein;4lbs;Vanilla;Protein;3;714.704;2144.113
31/05/2011;21/06/2011;SO44756;93;Shield Department;Warehouse;North America;United States;TX;Texas;Round Rock;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;6;419.459;2516.753
31/05/2011;07/06/2011;SO44787;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;296;STEAK in Powder;Beef Protein;4lbs;Vanilla;Protein;2;714.704;1429.409
31/05/2011;15/06/2011;SO44774;588;Supplements Energy;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;2;5.187;10.373
31/05/2011;15/06/2011;SO44744;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;2;28.84;57.681
31/05/2011;16/06/2011;SO44800;576;Supplements Fresh;Supplement Store;North America;United States;OH;Ohio;Mansfield;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;2;2039.994;4079.988
31/05/2011;18/06/2011;SO44755;273;Supplements Skill;Supplement Store;North America;United States;TX;Texas;Round Rock;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;1;419.459;419.459
31/05/2011;10/06/2011;SO44755;273;Supplements Skill;Supplement Store;North America;United States;TX;Texas;Round Rock;340;100% Egg Protein;Egg Protein;2lbs;Caramel Ice Cream;Protein;2;419.459;838.918
31/05/2011;11/06/2011;SO44755;273;Supplements Skill;Supplement Store;North America;United States;TX;Texas;Round Rock;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;2;419.459;838.918
31/05/2011;20/06/2011;SO44755;273;Supplements Skill;Supplement Store;North America;United States;TX;Texas;Round Rock;336;100% Egg Protein;Egg Protein;2lbs;Vanilla;Protein;2;419.459;838.918
31/05/2011;18/06/2011;SO44755;273;Supplements Skill;Supplement Store;North America;United States;TX;Texas;Round Rock;314;Hydrolyzed Whey Protein;Whey Protein;5lbs;Vanilla;Protein;2;2146.962;4293.924
31/05/2011;12/06/2011;SO44792;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;2;2024.994;4049.988
31/05/2011;17/06/2011;SO44788;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;5;2039.994;10199.97
01/07/2011;20/07/2011;SO45039;227;Afterburner Store;Warehouse;North America;Canada;ON;Ontario;Toronto;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;2;419.459;838.918
01/07/2011;14/07/2011;SO45074;221;Bro Warehouse;Warehouse;North America;United States;NM;New Mexico;Las Cruces;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;5;5.187;25.933
